"cluster","group","proportion_within_cluster"
"14","PRJNA662018_PRJNA662018_P1T1",0.00883838383838384
"15","PRJNA662018_PRJNA662018_P1T1",0.00133689839572193
"16","PRJNA662018_PRJNA662018_P1T1",0.0890688259109312
"17","PRJNA662018_PRJNA662018_P1T1",0.0610021786492375
"18","PRJNA662018_PRJNA662018_P1T1",0.0217864923747277
"2","PRJNA662018_PRJNA662018_P1T1",0.0149359886201991
"3","PRJNA662018_PRJNA662018_P1T1",0.0264900662251656
"4","PRJNA662018_PRJNA662018_P1T1",0.00485240598463405
"5","PRJNA662018_PRJNA662018_P1T1",0.0545534535855697
"7","PRJNA662018_PRJNA662018_P1T1",0.0137885751805647
